Timestamp,Battery Voltage (V),Battery Current (A),State of Charge (%),Solar Panel Voltage (V),Solar Panel Current (A),Solar Panel Efficiency (%),Power Consumption (W),Internal Temperature (C),Battery Temperature (C),Solar Panel Temperature (C),Radiator Temperature (C),Radiator Efficiency (%),Thermal Gradient,Satellite Position (km),Satellite Velocity (km/s),Gyroscope Readings (rad/s),Magnetometer Wheel Speed (RPM),Reaction Wheel Speed (RPM),Thruster Firing Status (1/0),Signal Strength (dB),Data Transmission Rate (Mbps),Packet Loss (%),Payload Power Consumption (W),Sensor Data Rate (Mbps),Camera/Image Sensor Temp (C),Spectral Sensor Health,Payload Data Quality,Error Flags (0/1),Latency (ms),Bit Error Rate,Redundant Sensor Discrepancies (0/1),Thruster Malfunctions (0/1),Thruster Efficiency (%),Satellite Orientation (°),Data Throughput (Mbps),Power System Anomalies (0/1),Thermal System Anomalies (0/1),AOCS Faults (0/1),Payload Failures (0/1)
21-02-2025 00:00,27.91876751,1.702705653,37.05274264,36.00750931,2.872090051,87.04119575,201.5258063,23.73107176,31.5234886,22.68114037,19.13724023,70.67764557,6.892548971,649.4205695,7.759808004,-0.14810211,341.8010543,1777.230974,0,-99.89971675,32.83728049,1.15218992,60.81039078,2.799353622,42.80083586,Healthy,84.56284858,0,20.87319489,0.00398305,0,0,96.26666853,318.0549404,39.60205307,0,0,0,0
21-02-2025 00:00,26.01314757,1.546970911,97.64242413,41.48302683,3.530518234,77.71540469,126.6392673,24.15155216,31.09878489,46.16439597,19.20621682,55.87211042,4.439935851,830.443751,8.152805491,-0.039327058,490.3304285,1380.406442,0,-101.0828627,15.48156503,2.950950177,196.1518501,17.71666541,29.60185186,Healthy,88.7268443,0,54.6477711,0.001539112,0,0,93.66253059,236.5542086,61.7820776,0,0,0,0
21-02-2025 00:01,24.65643543,4.458501573,57.92102034,53.19771536,1.018632837,90.94384403,153.0817284,28.7719569,36.54464305,33.13739447,27.38988031,51.23638783,4.080463376,674.2912658,7.924988922,-0.022272321,253.1997397,802.4102696,0,-112.9968703,6.275916468,1.723838673,110.9912844,3.890339932,42.02756704,Healthy,85.23643631,0,58.40093805,0.006596286,0,0,96.126352,222.7616261,51.84558266,0,0,0,0
21-02-2025 00:01,28.00963259,8.826334751,82.47597445,36.24560197,0.634685179,87.50488364,127.4876104,28.34158881,30.35206401,42.07906653,23.18211268,62.53940694,3.160083181,862.4070396,7.896534215,-0.017683178,238.3335456,894.1930788,0,-88.34996416,11.79051444,3.093817914,150.7662151,5.365714034,36.55376578,Degraded,90.92436214,0,39.12291277,0.002860646,0,0,94.94888157,54.69972759,10.2539249,0,0,0,0
21-02-2025 00:01,26.5122737,-7.115465875,49.50241985,36.47155162,1.161236742,82.87724748,345.791402,18.81051948,37.41447794,45.19236227,29.64401804,54.04753691,2.110563187,630.4751449,7.976396163,-0.056974194,232.5636944,1693.47445,0,-87.05173288,42.57130619,3.353167035,168.7630085,5.549301053,37.32658073,Healthy,81.68843259,0,27.79034649,0.00233153,0,0,94.04504785,79.03270832,61.00722706,0,0,0,0
21-02-2025 00:01,26.31199204,-5.764041234,49.29969632,45.84567665,1.949156772,92.13434587,106.5978862,31.07195507,34.03226918,51.60490463,13.37829787,51.28110564,5.605356171,842.9516752,7.893262684,0.089540944,385.3363153,1489.675175,0,-94.82994196,13.09368668,2.738870415,172.6314273,6.266609028,32.35514047,Healthy,85.3317946,0,35.12569718,0.004869837,0,0,83.95083736,17.6734199,75.79363843,0,0,0,0
21-02-2025 00:01,27.8340343,3.832633807,76.28078821,38.46751441,2.321439602,86.99457064,294.9597777,24.6458329,28.02781555,43.59178698,18.32160243,87.76351616,7.363992838,859.5176425,8.164213733,0.038287314,228.1786193,1107.809522,0,-110.2909021,28.5880181,4.55518764,157.6190175,18.62008095,39.12149856,Healthy,94.26974251,0,90.84076132,0.003571387,0,0,95.58068764,231.8104798,19.52895075,0,0,0,0
21-02-2025 00:01,26.2997985,4.068549922,23.19473372,43.48978589,1.767454455,88.26020325,195.8181002,18.30970586,27.99142119,41.5888372,19.38396463,62.54778725,1.669217884,643.2674433,7.962964169,-0.055099359,212.8786578,1050.071055,0,-81.72233357,17.17482929,4.805466217,180.8657484,13.74642718,32.99767243,Healthy,80.14658178,0,79.74194653,0.002841211,0,0,98.03138683,160.4595404,86.80102217,0,0,0,0
21-02-2025 00:01,26.82806262,-2.771606232,20.144778,36.51669144,0.977220196,80.79451847,185.4690531,25.32562183,36.06218471,44.73294228,24.49938601,69.93659728,5.898953152,788.608447,8.178836712,-0.13308667,155.375003,1941.499162,0,-87.16989169,19.38634648,1.127281046,150.0127908,2.96754892,30.20211569,Healthy,91.26576835,0,95.02801151,0.003211999,0,0,90.00429011,297.2997351,90.02134634,0,0,0,0
21-02-2025 00:01,24.85890263,0.13171921,35.41314963,40.60554108,3.311904174,91.10256847,407.3554081,26.25581897,28.47532074,29.48769129,19.49344392,51.86332937,3.312413292,798.519424,7.661514276,0.055473591,352.0072741,1466.970092,0,-98.05709906,25.8557573,1.85582332,53.04382149,5.288061606,36.394183,Healthy,94.58339801,0,13.50882753,0.001496272,0,0,87.81242751,134.1140691,28.07272995,0,0,0,0
21-02-2025 00:01,24.41600123,3.045449356,32.5489811,39.03979431,2.0755795,94.42091966,404.1898023,21.25378106,23.43531241,39.2897033,17.5102191,53.37674068,6.494689869,510.1054719,8.133112978,0.016697672,266.3011539,1001.737028,0,-95.17602475,14.53555674,0.2176341,58.8884443,13.55928924,35.14407281,Healthy,90.38798595,0,94.53943319,0.008695329,0,0,99.07360724,290.2040795,14.69327325,0,0,0,0
21-02-2025 00:01,26.36240065,4.045238764,78.80747919,44.11259332,1.640797519,94.9606161,292.8556147,23.77528179,34.6297568,39.1461417,16.39947409,52.98667392,9.065254702,982.3454426,8.024669418,0.07591391,172.3864777,1812.458855,0,-97.63114945,39.74585751,2.305440441,170.1328233,10.23587321,43.90766586,Healthy,88.47705452,0,68.99754258,0.001273706,0,0,92.928832,61.36240808,64.32967349,0,0,0,0
21-02-2025 00:01,24.62723844,6.807447456,65.72370293,45.87476842,3.569277924,76.88064071,366.8062173,26.44992317,35.8367177,26.60631407,21.37686592,71.04414805,6.577202083,590.7313139,7.510466176,0.139838339,427.680801,1753.73329,0,-88.39487947,23.72395777,4.148389487,107.8439046,15.85108739,29.16161139,Healthy,98.24661722,0,96.2931484,0.009113633,0,0,80.65783069,322.2013437,68.98028412,0,0,0,0
21-02-2025 00:01,26.98982696,-2.249743623,20.73917075,39.31096781,2.950492234,97.2232004,372.7694564,29.35274342,31.28641355,41.23422139,18.99704255,57.01491863,4.593280765,595.9314601,7.993386189,0.027331453,363.2923095,940.506344,0,-119.3443283,33.30723011,0.199384934,77.60357016,15.845093,35.11294486,Healthy,86.86194164,0,23.8771632,0.002279935,0,0,83.82611947,74.3201256,12.41821217,0,0,0,0
21-02-2025 00:02,25.25644164,-3.314872513,50.53956461,33.69424323,1.166027567,83.68030885,218.3806247,24.27510775,40.98132621,40.43035638,24.55867108,79.04618677,2.330457559,609.4318037,7.55117704,0.039164727,286.0155838,1556.74076,1,-87.90152827,24.55039035,4.514701156,106.3979426,16.57220601,38.98585099,Healthy,88.94264797,0,17.80558328,0.004070129,0,0,87.12755412,91.90523499,55.9852689,0,0,0,0
21-02-2025 00:02,26.48744841,1.177991419,57.08658618,40.0931328,2.255390013,75.05187537,339.9769657,20.09245364,33.8231549,34.46693561,20.99110038,65.65623591,4.950906761,793.5643124,8.029891199,0.092788642,203.4133226,1608.491778,0,-117.4901128,18.38354082,3.469929287,97.87211754,16.95414779,33.75931832,Healthy,83.91398349,0,73.62893428,0.000347142,0,0,84.29374689,326.6116827,17.31211654,0,0,0,0
21-02-2025 00:02,27.04580362,-10.17394576,91.06316705,36.94542046,3.352831798,76.04680675,223.2205635,29.9560928,26.23124527,37.50071475,26.8451036,56.33842341,4.948178149,586.4055423,7.594666594,0.114847576,391.5537653,676.3951927,0,-117.4168779,10.87394556,4.650204384,152.562966,2.223987231,36.03418795,Healthy,82.35831017,0,52.97034703,0.009423681,0,0,82.82104447,217.4108886,11.79178841,0,0,0,0
21-02-2025 00:02,23.78313472,-3.075379357,78.39793447,43.64299291,1.958567392,79.42810132,185.3569907,16.92887817,31.91022199,30.32031189,17.8513799,78.5839846,6.686214462,921.6068673,8.028524553,0.068268973,240.7355401,1346.330502,0,-116.4381871,7.725045022,1.470288623,63.27647883,17.09427914,27.92122383,Healthy,81.77669475,0,86.35750698,0.00490922,0,0,86.57441845,22.87447456,84.12280898,0,0,0,0
21-02-2025 00:02,27.41722282,4.080959175,97.03520945,41.49543059,3.258098825,94.50985228,424.7118506,32.66422207,21.06907197,49.77685645,17.96997768,55.02047673,1.67596763,631.6673144,8.142268385,-0.118851024,171.3049364,1942.707924,0,-84.79179549,44.83967344,2.035559184,181.1085272,7.630763896,35.63254901,Healthy,95.04856777,1,94.94897127,0.000307485,0,0,99.89502396,23.43384762,33.30149102,0,0,0,0
21-02-2025 00:02,27.18469449,10.58810413,79.51299664,38.47860462,4.068015207,78.39488657,385.3243771,21.43314527,22.52008848,38.34521609,24.78579961,58.47031688,1.75569382,732.3249354,8.08930337,-0.020487689,438.9324531,1687.455259,0,-118.5344774,47.37980574,4.975256115,116.9385032,3.594105088,31.63639041,Degraded,89.09498205,0,76.39820259,0.002397756,0,0,88.59733283,234.9765905,21.53675961,0,0,0,0
21-02-2025 00:02,26.18589825,-7.339025122,57.00162476,44.94433585,0.710140929,97.70301313,433.342318,27.09781451,27.59251706,29.41664936,20.17239383,57.38582051,2.357558343,855.567131,7.845043839,0.031109894,365.1703676,1041.633373,0,-100.4021968,6.312667356,3.455936866,66.53778622,2.990484913,29.45262943,Healthy,89.25064991,0,20.47018318,0.004821919,0,0,83.16709344,1.201108345,57.33344917,0,0,0,0
21-02-2025 00:02,26.2664462,5.291326085,33.90153975,45.44092576,3.24125134,92.70710874,281.1193749,24.50640625,32.35189243,34.91400706,16.19906939,72.43976146,6.445156974,511.4564991,8.016282962,0.007096833,126.9132484,1556.614496,0,-101.5537708,5.222197598,3.236440481,51.7257768,18.87711045,28.815146,Healthy,95.66551777,0,49.65518877,0.002625018,0,0,92.85415164,37.60761282,58.24153472,0,0,0,0
21-02-2025 00:02,26.85650123,3.248083867,86.69554337,38.05659987,3.314062784,94.06917828,145.2831166,24.33961972,28.37709241,58.00136325,20.22495103,85.56511013,6.54760644,625.7969757,8.143604079,-0.054238435,401.0180804,651.9274869,0,-114.7137148,15.67647537,4.601479038,58.98459281,14.92352328,44.51859359,Healthy,87.60751269,0,31.58231587,0.009673303,0,0,95.94688771,231.5126407,99.79652901,0,0,0,0
21-02-2025 00:02,27.34725048,1.194541716,93.62314318,45.72819039,2.814050842,83.85376676,152.4010671,30.4102173,36.78792972,50.65839871,24.35575028,89.57159358,4.023489374,932.1351882,7.603045089,-0.145682209,418.6136966,1900.02859,1,-114.2991029,8.020431,4.905368746,72.76660242,15.50694099,34.4045552,Healthy,82.06753099,0,49.14270486,0.008782041,0,0,97.75585947,255.7169971,15.3919026,0,0,0,0
21-02-2025 00:02,26.77264192,18.23302133,39.74852989,34.26621174,3.171939147,80.139078,183.3601669,29.69121395,24.50713991,32.48065682,16.41773618,61.36967701,4.398877666,759.7835542,7.629954747,0.027781444,331.7756036,954.674821,1,-111.7751626,28.49302666,2.718356234,88.27304423,9.991169302,34.00073167,Healthy,96.01391332,0,90.07510994,0.009944044,0,0,98.20261251,252.6275614,93.10329415,0,0,0,0
21-02-2025 00:02,26.50679421,-1.711002716,56.42507624,31.67903146,2.512830764,93.36222551,456.6247604,17.97347957,28.66757402,26.43331409,17.02419642,51.48701657,4.787627654,527.1277808,7.601005226,-0.049735619,260.3466423,564.4703547,0,-99.38210364,45.1190681,1.810530838,141.0009037,8.751993193,35.07514514,Healthy,90.91881418,0,17.2211919,0.009367648,0,0,88.42922888,110.8751428,57.64327358,0,0,0,0
21-02-2025 00:03,28.114164,3.25484758,63.34789515,37.5124965,2.20645356,84.11821404,429.6481093,27.45609295,28.20519033,36.23632115,18.48637295,85.48554907,5.222605879,847.0445526,7.612284569,0.021256666,381.4988532,1341.840349,0,-119.6596006,1.891447668,4.596816922,197.2726242,12.21684508,35.47729843,Healthy,98.17798718,0,28.51503867,0.004164435,0,0,87.24522685,29.00269748,77.20962038,0,0,0,0
21-02-2025 00:03,27.61630272,2.591664455,88.13536511,45.40228498,1.836472701,75.10342365,367.3938708,27.53526963,30.21218181,36.39295608,12.80720445,76.97796784,4.296865854,775.0131242,8.099638406,-0.114194059,212.5253842,761.8384172,0,-110.0586007,2.340305464,0.263224025,125.3150345,1.949893877,46.05848307,Healthy,94.27772401,0,34.93581764,0.00969577,0,0,84.44781187,313.4876914,22.28887824,0,0,0,0
21-02-2025 00:03,25.08385391,1.779045316,94.17195251,45.44067803,1.668120414,80.78226145,317.6519927,26.27642454,28.98548369,48.26144961,23.34442583,67.26979557,8.390561681,775.4013687,7.779351306,0.029168081,407.113017,576.0626619,0,-104.7558976,26.21359944,2.126134715,52.12703926,17.40620538,27.2730886,Healthy,85.46872435,0,90.83691194,0.002324072,0,0,98.4869894,289.1645191,97.68248562,0,0,0,0
21-02-2025 00:03,24.13973323,1.503670716,75.30290765,47.2370617,3.683279032,80.22776643,496.8143072,24.00594217,26.62498753,30.64826995,22.85855182,53.23652664,9.984460307,795.2671861,7.624711165,0.022111583,267.4357728,1842.630193,0,-82.0116805,17.92488951,3.170356666,57.46452583,12.31542882,28.13574485,Healthy,96.04852923,0,28.20074397,0.001179434,0,0,88.19938882,117.502513,54.2160898,0,0,0,0
21-02-2025 00:03,26.24876108,-3.103685402,23.37330778,42.13836945,2.166127739,93.05163975,321.1978669,25.55496413,26.21895183,20.17244847,13.42159289,74.06567471,4.598661578,826.3691693,8.147721859,-0.03122673,408.5657473,643.9344678,0,-88.44010593,15.17938545,3.814540671,186.7812222,3.939516164,34.91442108,Healthy,97.66589601,0,61.90338176,0.000799293,0,0,98.73413643,323.8465981,76.52958076,0,0,0,0
21-02-2025 00:03,25.06352132,6.350743898,49.08664885,40.67137232,1.590815505,78.101233,303.1875748,26.81178659,29.88208731,53.50519343,15.69982179,56.17644459,9.36011344,554.6198052,7.856539805,0.101141023,316.2552778,1969.243466,0,-103.9669461,11.97045458,4.598917321,139.8841473,9.881773727,45.27770508,Healthy,82.78030318,0,64.98460031,0.008425796,0,0,97.80334902,255.8682188,25.82773357,0,0,0,0
21-02-2025 00:03,26.53966324,2.717378211,59.45154295,42.91718686,2.712402335,94.21333614,276.9504773,21.08703014,25.29452468,17.44786657,15.20149292,75.30654113,1.915130171,969.6195004,7.595880038,0.051363294,423.7872177,807.2087623,0,-85.30090051,40.23408273,1.755737041,183.7468388,10.81850051,26.89886803,Healthy,82.9630737,0,21.88785087,0.006340778,0,0,91.19616307,39.14392766,31.43182876,0,0,0,0
21-02-2025 00:03,25.88565379,5.133000317,48.5922116,36.0334301,1.450873675,94.55265126,249.3919629,22.28741063,32.48063857,44.99858787,14.75324636,74.82123107,7.551551903,932.6136689,8.018266731,-0.126025176,243.8914371,847.9214507,0,-91.34736913,20.40585302,2.511980605,62.74794855,15.39032675,34.05830526,Healthy,90.66097691,0,78.30146517,0.002848102,0,0,97.0193337,26.63882633,78.82943499,1,0,0,0
21-02-2025 00:03,26.0268463,-7.241928192,61.52826999,41.44668723,1.773281131,95.61434169,102.8685758,23.17373745,33.38893535,27.96728987,17.85438079,76.07044757,7.891175805,767.2770153,7.609459773,0.067431574,124.6767136,582.5351987,0,-100.1030384,5.173802556,2.104104721,53.14927979,14.17542275,38.73344632,Healthy,93.18365714,1,97.88522909,0.002153782,0,0,92.14221983,167.7185573,87.71938947,0,0,0,0
21-02-2025 00:03,23.90687223,-10.58626812,24.96822142,44.32153048,2.25346879,97.1137172,359.917092,24.21533175,29.4117101,39.12822002,18.87178795,83.29876928,2.755125852,788.909289,7.89262527,-0.037427021,214.5744782,1156.63756,1,-109.8341664,4.884664513,1.520876148,75.56371766,14.32729194,35.80940057,Healthy,94.59573046,0,42.68192427,0.004618132,0,0,90.04469002,339.981765,50.30470101,0,0,0,0
21-02-2025 00:03,25.86438254,-5.989487189,86.0227037,40.32305901,1.594139354,76.88265967,337.013531,25.09457336,39.09833144,38.81732448,21.73728723,60.97080001,4.279540765,922.3951927,7.881207985,0.197885658,448.1200905,804.4311824,0,-90.42340161,33.45924504,1.073238583,84.5747918,1.174032432,39.1683801,Healthy,93.14434498,0,60.41584985,0.005875114,0,0,84.66464279,35.38912784,74.23908608,0,0,0,1
21-02-2025 00:03,25.42388968,3.86202963,63.97562928,35.13241273,4.166812442,91.19260059,137.5685064,27.15517267,34.45174942,41.93008653,18.67189971,66.11854561,6.672569095,972.7881397,7.820540555,-0.106109162,468.6961357,1430.381386,0,-88.45325588,34.89716827,4.079933817,87.9188232,9.537701341,41.89219873,Healthy,86.54041403,0,91.37792438,0.001239179,0,0,98.01156721,255.1326918,41.52536223,0,0,0,0
21-02-2025 00:04,27.36952332,6.810503493,73.24211172,42.12790121,2.696354726,94.003092,354.6545375,30.2768753,16.12171685,36.52522236,20.43743262,69.1970374,3.598478333,839.3831384,7.933798406,-0.046451308,164.204711,970.137687,0,-81.48358742,45.85997382,3.361404449,82.82073297,2.000318631,32.38564887,Healthy,95.63882755,1,77.90415107,0.00927137,0,0,86.3199364,30.83358424,16.80188426,0,0,0,0
21-02-2025 00:04,24.62993019,4.45778086,35.08647319,41.91656923,3.065114414,75.17219252,138.7206683,32.77218854,23.21545208,55.75151331,22.80970896,65.34862404,7.39772911,532.1981378,8.182370054,0.038878464,476.0735919,1066.8473,0,-96.2595453,24.65148746,3.070553824,88.64495035,15.55321592,39.73134372,Healthy,86.3261762,0,40.4366414,0.006995518,0,0,85.74941514,262.8729526,8.583664528,0,0,0,0
21-02-2025 00:04,25.59073982,-3.279518919,39.08664683,43.84340784,2.311944459,93.27489033,341.9555916,29.78782704,28.67469579,48.49072785,14.02036139,64.52325347,5.196825102,554.8381689,7.535708906,-0.101834498,253.3387031,1519.763733,0,-88.60695007,39.83633868,2.297675676,136.0792024,5.478702096,27.53746134,Healthy,81.09393509,0,87.58500463,0.00922557,0,0,93.96462993,188.9564908,50.91680867,0,0,0,0
21-02-2025 00:04,25.36670575,3.85943994,44.5380174,38.20133282,1.580231103,84.24242071,293.518784,22.6639437,28.36788619,49.90496823,16.38321024,87.39429852,1.798972106,605.8155451,8.114516865,0.120624259,391.3245952,661.3979965,0,-105.637889,9.434794931,0.124895354,168.5561688,12.13536698,33.56860056,Healthy,95.39909495,0,87.35025763,0.000210185,0,0,93.61091073,55.57914917,17.65356191,0,0,0,0
21-02-2025 00:04,26.10407937,-1.560766928,28.18129857,33.08914296,2.194919146,94.27677021,164.0385323,22.2893264,26.58023505,29.48752433,20.17316991,67.67414314,7.225056268,699.7226615,7.855641455,-0.084530546,138.5004643,1112.080921,0,-81.95453133,8.72669546,1.842867299,58.84259521,5.625585012,39.10240862,Healthy,98.35752329,0,84.97453004,0.005859403,0,0,99.61324445,83.30310143,71.77328934,0,0,0,0
21-02-2025 00:04,25.89013524,7.167901952,69.44624944,44.67901919,3.48417179,82.60689721,267.6154686,23.38478341,34.72878041,43.69181373,17.23327947,54.26726777,1.526659367,854.3602734,7.821313072,0.145227547,150.8368385,870.5499308,0,-103.2989063,22.46692421,4.462683439,189.1489449,3.045988496,32.66738239,Healthy,99.38501428,0,70.12143429,0.004627328,0,0,98.9279517,259.3090123,46.60918847,0,0,0,0
21-02-2025 00:04,25.01497961,-8.5847643,74.39320401,39.89964712,2.190103777,77.76813685,433.3941472,23.21090295,29.42980043,49.93954439,27.16351243,54.69395938,4.600757512,886.0155536,8.168720386,0.209869856,380.4276607,1098.795432,0,-97.22730669,43.94969353,1.330913923,182.5856823,10.01684217,36.17522439,Healthy,97.15653259,0,73.24967433,0.0041125,0,0,96.99066116,344.5450558,99.13885217,0,0,0,0
21-02-2025 00:04,24.85662243,2.565037628,27.28972352,43.3661717,2.843402613,84.32262639,173.6340725,29.07053873,25.63311353,43.60612712,16.83434905,86.50925914,7.014133964,650.1916581,7.853137569,0.140281643,305.38041,1375.912401,0,-96.31951103,41.526433,1.874062232,172.3471116,10.67921665,32.72127764,Healthy,81.5984974,0,39.01772356,0.006933213,0,0,85.86166616,126.2981212,37.84672124,0,0,0,0
21-02-2025 00:04,22.19614834,-6.852206162,42.46611132,45.2186475,3.161695496,84.977377,352.5785449,26.93903982,26.16310321,47.04084787,18.72504658,81.08758916,6.399355148,598.5411111,7.566911462,0.187814435,155.4390185,1360.594301,0,-90.0038428,34.22407875,3.016212969,122.1760847,5.358517248,40.16417474,Healthy,96.10442556,0,30.87340621,0.001496872,0,0,97.47561603,289.7332506,44.80353243,0,0,0,0
21-02-2025 00:04,24.50882514,8.511509574,21.90565386,44.87077863,3.200347765,81.25862116,279.4628469,24.54549121,38.54206581,41.91304152,18.71655249,57.60293735,8.572853285,766.0345021,7.635590619,-0.092210862,495.9619411,771.9281202,0,-96.84938499,48.24327063,2.800452668,51.78367987,17.09212696,34.66247797,Healthy,87.88881194,0,96.22867865,0.008975304,0,0,94.60292559,144.3091387,40.93466351,0,0,0,0
21-02-2025 00:04,25.81203442,3.595639723,24.55104159,43.09348986,3.074255729,89.87821482,103.8229652,23.20800201,30.50292412,57.49254095,27.68872097,87.34845254,6.027374961,613.3445527,7.614491593,-0.02150256,180.5536273,1333.316921,0,-97.1885164,37.92725878,2.543388518,183.4976405,9.197955961,33.79473571,Healthy,96.92509906,0,47.8094514,0.007654924,0,0,82.22043021,147.9421284,89.08292237,0,0,0,0
21-02-2025 00:04,25.84381542,-3.387805929,92.08562713,35.00773271,3.447211,92.89303656,291.4677069,29.64761058,33.88393986,34.19740496,18.74316847,62.37581062,7.253202291,543.9978754,8.02296986,0.052890264,234.8763818,1718.088157,0,-97.44231579,6.934613351,1.041251451,131.2967951,4.192684929,31.6670648,Healthy,84.89309768,0,76.45398806,0.003332316,0,0,86.61429705,94.29493627,60.276846,0,0,0,0
21-02-2025 00:05,25.43053389,5.031702124,68.35545426,36.90252954,3.220944102,83.04367024,481.5139833,20.08164729,30.01778928,41.14194096,23.00465004,54.41741541,9.660443432,591.4421166,7.831956916,0.030720236,275.5412066,1292.713462,0,-85.9732676,25.58639874,2.846622964,81.10326813,17.5843257,40.11587177,Healthy,93.02738573,0,13.7423773,0.009610286,0,0,97.14548807,20.9968225,12.05722155,0,0,0,0
